,Signal_Upper,coverage_naive,coverage_split50,coverage_split67,coverage_split33,coverage_posi50,coverage_posi67,coverage_posi33,length_naive,length_split50,length_split67,length_split33,length_posi50,length_posi67,length_posi33,nnz_naive,nnz_split50,nnz_split67,nnz_split33,nnz_posi50,nnz_posi67,nnz_posi33,tp_naive,tp_split50,tp_split67,tp_split33,tp_posi50,tp_posi67,tp_posi33,tn_naive,tn_split50,tn_split67,tn_split33,tn_posi50,tn_posi67,tn_posi33,fp_naive,fp_split50,fp_split67,fp_split33,fp_posi50,fp_posi67,fp_posi33,fn_naive,fn_split50,fn_split67,fn_split33,fn_posi50,fn_posi67,fn_posi33,posttp_naive,posttp_split50,posttp_split67,posttp_split33,posttp_posi50,posttp_posi67,posttp_posi33,posttn_naive,posttn_split50,posttn_split67,posttn_split33,posttn_posi50,posttn_posi67,posttn_posi33,postfp_naive,postfp_split50,postfp_split67,postfp_split33,postfp_posi50,postfp_posi67,postfp_posi33,postfn_naive,postfn_split50,postfn_split67,postfn_split33,postfn_posi50,postfn_posi67,postfn_posi33,msetarget_naive,msetarget_split50,msetarget_split67,msetarget_split33,msetarget_posi50,msetarget_posi67,msetarget_posi33,msetruth_naive,msetruth_split50,msetruth_split67,msetruth_split33,msetruth_posi50,msetruth_posi67,msetruth_posi33,runtime_naive,runtime_split50,runtime_split67,runtime_split33,runtime_posi50,runtime_posi67,runtime_posi33,postcoverage_naive,postcoverage_split50,postcoverage_split67,postcoverage_split33,postcoverage_posi50,postcoverage_posi67,postcoverage_posi33,cseed
181,0.5,0.6923076923076923,0.8913043478260869,0.9473684210526315,0.8148148148148148,0.7954545454545454,0.9166666666666666,0.8441558441558441,10.258884075422461,15.753547106599878,19.82893056352874,13.49256309218582,14.258321012934896,17.241933997491476,12.092197030543739,13,46,38,54,44,24,77,5,12,5,4,12,9,9,80,54,55,38,56,73,20,8,34,33,50,32,15,68,7,0,7,8,0,3,3,3,2,1,3,4,3,4,84,84,86,81,83,88,78,4,4,2,7,5,0,10,9,10,11,9,8,9,8,19.31780272844632,27.895703885104833,27.55023492456853,22.351665746071255,24.215477382024126,19.804847401686963,16.221465533844746,2.9184828718782287,12.832023787148222,10.694034362854744,14.442492565684065,10.654810048090615,4.752819570818319,12.56880136993108,0.9560666368342936,8.035932319005951,5.798163197003305,8.746167700039223,24763.954407093115,4893.779706975911,45747.928046438145,0.08,0.41,0.36,0.44,0.35,0.22,0.66,2167
182,0.5,0.9166666666666666,0.9206349206349206,0.8846153846153846,0.9824561403508771,0.8823529411764706,0.8148148148148148,0.8955223880597015,10.260970495876158,16.541476955809216,19.155368640350392,13.51597281023186,14.36893870412149,17.709429826580063,12.376275043728775,12,63,26,57,34,27,67,9,9,9,9,9,9,9,85,34,71,40,63,70,30,3,54,17,48,25,18,58,3,3,3,3,3,3,3,6,2,3,7,5,2,5,87,83,86,87,85,83,82,1,5,2,1,3,5,6,6,10,9,5,7,10,7,12.576101452660014,20.976001770138147,33.06451921266566,13.10356280366223,18.9190580802789,43.83194729193371,13.160777528588058,1.5690885205390965,13.323474643806557,8.717337554558435,7.467777456376819,6.492302611793825,11.912278255394549,8.910684652948659,1.3859834999893792,11.449458671035245,3.3176326389657333,7.687317401985638,20272.221688105958,11393.390012671007,19229.36372340296,0.11,0.58,0.23,0.56,0.3,0.22,0.59,2168
183,0.5,0.7222222222222222,0.9090909090909091,0.9473684210526315,0.9016393442622951,0.8,0.8409090909090909,0.8870967741935484,10.306657022938452,15.782740155025829,19.48689125078805,13.72458059622178,14.029146603155205,16.826410877688968,12.499759788892437,18,44,38,61,45,44,62,8,8,8,3,3,12,12,78,52,58,30,46,56,38,10,36,30,58,42,32,50,4,4,4,9,9,0,0,3,4,0,1,1,1,3,84,83,87,82,78,83,82,4,5,1,6,10,5,6,9,8,12,11,11,11,9,19.765591126756394,22.290460674654717,25.55363006157178,17.91644062838199,26.57099128559134,27.312952663280782,14.521876964103347,4.075153011782586,10.703394069154877,10.793199062451395,12.335172611133249,14.410351133738386,12.017699171843546,9.003563717744077,2.3595329329837114,10.761453751008958,7.348319103009999,6.398520248010755,19661.551034630975,16356.098909935914,13695.890601757914,0.14,0.39,0.37,0.54,0.33,0.37,0.55,2169
184,0.5,0.75,0.9459459459459459,0.9130434782608695,0.8823529411764706,0.9423076923076923,0.8809523809523809,0.8433734939759037,10.27999141836686,15.506126871117452,18.917781313962998,13.719482272339944,14.15008093731038,16.36560977408491,12.248622369934056,12,37,23,68,52,42,83,5,5,5,8,9,5,8,81,56,70,28,45,51,13,7,32,18,60,43,37,75,7,7,7,4,3,7,4,3,2,2,4,3,1,4,86,86,86,80,85,83,78,2,2,2,8,3,5,10,9,10,10,8,9,11,8,15.286501355843814,22.059652697321756,32.43711205396536,19.604496887268535,17.862423463408664,30.642835960506,18.376024824248073,2.2980886665382365,8.341053332794399,7.6196881208480045,14.063726633784496,9.423958781830736,12.880967579781862,15.976364950601306,0.9490599140990525,4.490771004930139,2.9600121479015797,11.451387536944821,26664.558242718922,18094.741250173887,29535.3159607891,0.09,0.35,0.21,0.59,0.49,0.37,0.7,2170
185,0.5,0.5,0.8958333333333334,0.7878787878787878,0.9056603773584906,0.847457627118644,0.9090909090909091,0.8333333333333334,10.318387902817955,15.70560545622986,19.33273410104839,13.475329425118527,14.151085242171009,17.564075052626574,12.10402747499837,18,48,33,53,59,22,72,5,12,9,8,9,5,8,75,52,64,43,38,71,24,13,36,24,45,50,17,64,7,0,3,4,3,7,4,5,1,3,3,5,3,4,80,83,83,84,81,86,75,8,5,5,4,7,2,13,7,11,9,9,7,9,8,28.763845194066914,22.062410418468193,53.5586643394291,16.145213343049612,23.708764164561092,32.23611112494873,18.62781048305387,5.702061751526977,10.58995700086473,17.7112586071913,8.784847100649337,14.172198227630751,7.645190150540672,13.880746180297178,0.6922459891065955,1.7549095540307462,1.6754731670953333,1.7461064360104501,7350.19205308496,3923.132267269073,8288.286883381894,0.09,0.43,0.26,0.48,0.5,0.2,0.58,2171
186,0.5,0.8636363636363636,0.9574468085106383,0.8717948717948718,0.9178082191780822,0.8833333333333333,0.8571428571428571,0.8850574712643678,10.384060529704657,15.805739145006292,19.651147984282755,13.846251609208458,13.83692317635782,16.986524031054653,12.330426419731856,22,47,39,73,60,42,87,8,7,12,3,8,8,8,74,48,61,18,36,54,9,14,40,27,70,52,34,79,4,5,0,9,4,4,4,3,1,1,0,2,1,0,86,87,83,79,83,84,77,2,1,5,9,5,4,11,9,11,11,12,10,11,12,11.49712788038517,18.119223716636803,36.04046994218145,14.487242377246735,18.76200520417166,26.029129876179304,13.548062656837468,2.8463253125396104,9.567568514798461,14.055783277450765,14.046339903948574,11.836983600947837,11.356632306804213,12.308442226575005,2.4491343300323933,6.5718904309906065,5.68052378995344,9.307346465997398,32902.78284435999,9951.699957644101,17100.39670858695,0.19,0.45,0.34,0.64,0.53,0.37,0.76,2172
187,0.5,0.7333333333333333,0.9577464788732394,0.8421052631578947,0.8269230769230769,0.8148148148148148,0.7142857142857143,0.8433734939759037,10.23142100897592,16.706334670938002,18.53535240825957,13.443694771853709,14.768238372478026,16.919043214445207,12.022539115184163,15,71,19,52,27,28,83,8,12,12,12,8,8,12,81,29,81,48,69,68,17,7,59,7,40,19,20,71,4,0,0,0,4,4,0,3,1,3,2,4,3,4,86,85,87,81,84,83,78,2,3,1,7,4,5,10,9,11,9,10,8,9,8,27.181367469656156,19.008686721824073,39.62216989821682,20.140335046499093,32.79549138723786,57.074561819760476,15.429130367098244,4.277718159475597,13.496167572495088,7.528212280661198,10.472974224179525,9.00724560283665,16.4988443690039,12.806178204691546,0.8361970139667392,7.9312283110339195,2.912700019078329,7.294541600858793,4137.73252527602,5262.459826560924,42282.83211795287,0.11,0.68,0.16,0.43,0.22,0.2,0.7,2173
188,0.5,0.8,0.875,0.8695652173913043,0.8928571428571429,0.8823529411764706,0.8620689655172413,0.8666666666666667,10.143854023667426,15.528815562124226,18.187002773487787,14.191336288874018,14.268505345602255,18.17185710586333,12.388204899528555,5,40,23,84,51,29,75,5,7,9,12,9,9,8,88,55,74,16,46,68,21,0,33,14,72,42,20,67,7,5,3,0,3,3,4,1,2,0,1,4,1,2,88,85,86,82,84,84,78,0,3,2,6,4,4,10,11,10,12,11,8,11,10,13.382683809731649,26.640498742382693,20.35467704474873,21.197634662539333,19.346562372835162,26.816838536020725,17.056970025208077,1.0054932307459066,11.953595333169176,4.730848532561604,17.806013116533034,10.019888291548684,7.84861750769162,13.06444410043808,2.3267669808119535,6.173287800978869,4.500622803810984,14.959577955072746,21075.714291048003,9610.903563359054,35596.882359204115,0.04,0.36,0.2,0.75,0.45,0.25,0.65,2174
189,0.5,0.8333333333333334,0.8928571428571429,0.925,0.8472222222222222,0.9272727272727272,0.8813559322033898,0.75,10.392197505861494,16.168521696787735,19.871512300507373,14.035228207381843,13.802241360681005,16.986810690867898,12.525120837078607,24,56,40,72,55,59,68,9,9,9,4,4,9,9,73,41,57,20,37,38,29,15,47,31,68,51,50,59,3,3,3,8,8,3,3,3,1,0,1,1,1,2,85,82,85,78,85,82,71,3,6,3,10,3,6,17,9,11,12,11,11,11,10,15.601908921445936,23.974042183827837,31.277916931359773,26.612618255522637,18.469400878306022,29.57566357778069,27.205147508268706,3.845594007312263,13.388346306066547,12.451365384312435,19.787748045282992,11.452860090309041,17.45714810313252,18.35981720464667,4.6390387821011245,6.9060364661272615,6.492730313912034,8.63585757999681,29385.033232613,16099.36237585498,6654.43884173804,0.2,0.5,0.37,0.61,0.51,0.52,0.5,2175
190,0.5,0.8095238095238095,0.9347826086956522,0.9696969696969697,0.8245614035087719,0.9117647058823529,0.9333333333333333,0.8333333333333334,10.386767431745456,15.850478679746699,19.637183645132325,13.576356624136263,13.914251457031867,17.69756920627424,12.745353147812425,21,46,33,57,34,30,96,12,12,9,12,12,7,12,79,54,64,43,66,65,4,9,34,24,45,22,23,84,0,0,3,0,0,5,0,5,2,0,4,5,2,3,86,86,87,81,87,87,74,2,2,1,7,1,1,14,7,10,12,8,7,10,9,15.244023183117346,17.57838459356637,12.710582643706047,21.720226293962025,20.291519304061644,31.32581031819341,18.554022115613183,3.2012448684546415,8.086056913040531,4.274257148554208,12.380528987558355,6.899116563380958,10.824600448933714,17.811861230988647,1.296824901131913,6.359766785055399,4.707727818051353,9.12334815505892,8273.344973004889,8064.538623641944,51021.72331226291,0.17,0.43,0.32,0.47,0.31,0.28,0.8,2176
191,0.5,0.8461538461538461,0.9761904761904762,0.9130434782608695,0.9591836734693877,0.9016393442622951,0.8571428571428571,0.8833333333333333,10.227957604027885,15.603644202132196,18.89112674891884,13.470499413950467,13.808554280531974,16.821762807893396,12.339198897328012,13,42,23,49,61,42,60,5,5,5,9,8,5,9,80,51,70,48,35,51,37,8,37,18,40,53,37,51,7,7,7,3,4,7,3,3,2,1,2,1,2,3,85,87,86,86,83,82,81,3,1,2,2,5,6,7,9,10,11,10,11,10,9,12.778595439096563,14.846165194788652,44.626781476334756,11.814562210453582,14.127156404564285,34.514495629091016,16.1405589125664,2.1106266013306105,6.7310360045147455,10.635480216648814,5.785457266679709,9.1230157060858,14.645075438110952,9.750422081008834,0.9700809339992702,5.390884427120909,4.73775842320174,9.477754282066599,29904.35795915802,9473.645744968904,12500.870858120965,0.1,0.41,0.21,0.47,0.55,0.36,0.53,2177
192,0.5,0.8235294117647058,0.7916666666666666,0.9090909090909091,0.9016393442622951,0.8958333333333334,0.96,0.8987341772151899,10.343433325605432,15.880904716175115,18.89758538061045,13.596456688342114,13.700207297859544,17.28419729646338,12.482712804958764,17,48,22,61,48,25,79,9,5,9,12,12,9,9,80,45,75,39,52,72,18,8,43,13,49,36,16,70,3,7,3,0,0,3,3,6,2,1,3,4,2,5,86,79,87,82,85,88,80,2,9,1,6,3,0,8,6,10,11,9,8,10,7,13.846984987298411,27.63786752893982,25.866960878569802,16.410796421570552,19.87667461530216,14.718912134828575,13.409397139660259,2.4104227314782207,14.034832130354996,5.712481862621725,10.010585817158042,9.540803815345038,3.733552307596558,10.567816516187015,1.3042534819687717,9.279424867010675,4.454555054020602,9.759610868000891,23835.067810964014,9820.273829832033,20005.344330135966,0.14,0.39,0.2,0.55,0.43,0.25,0.71,2178
193,0.5,0.8461538461538461,0.8222222222222222,0.8666666666666667,0.9642857142857143,0.8780487804878049,0.9473684210526315,0.8426966292134831,10.263622832115535,15.69762537166383,20.46702528283632,13.549738205910728,14.29526633080037,17.436268686885633,12.205696865756472,13,45,45,56,41,19,89,8,8,5,8,5,5,12,83,51,48,40,52,74,11,5,37,40,48,36,14,77,4,4,7,4,7,7,0,2,1,1,2,1,1,2,87,82,85,86,83,88,75,1,6,3,2,5,0,13,10,11,11,10,11,11,10,13.467433829727447,27.404749535706742,31.73965524242235,12.345938364697293,26.666423517834502,18.820523951510037,13.981732801550967,2.2432671766561247,12.20115454400214,14.773956851851393,7.318356043061429,11.477251892224784,3.9531210513215327,12.443742193380363,0.7507160340901464,4.496090468019247,7.502482017036527,6.525498806964606,15365.635850775987,3379.9016750780866,27905.304415663006,0.11,0.38,0.41,0.54,0.35,0.18,0.75,2179
194,0.5,0.875,0.9019607843137255,0.9375,0.9824561403508771,0.8846153846153846,0.95,0.8627450980392157,10.386062204028235,15.96231592459945,20.085119893683522,13.517335780436833,14.294985780064726,17.771330842745684,12.414985609737432,16,51,48,57,52,20,51,9,9,12,9,12,8,9,81,46,52,40,48,76,46,7,42,36,48,40,12,42,3,3,0,3,0,4,3,4,2,1,5,3,3,6,86,83,85,87,83,88,84,2,5,3,1,5,0,4,8,10,11,7,9,9,6,11.095855854150235,23.239356476105897,26.239689318508585,12.899557727917676,18.343278874386677,35.51891263988433,13.914342781175055,1.8407367416029627,11.90361127783101,12.595050872884118,7.45872676688832,9.538505014681066,7.419271050919161,7.130675614984856,0.4504175179172307,1.5644937329925597,1.992771418998018,2.4005212308838964,4541.0295797649305,1508.8469841389451,3645.151817476144,0.14,0.46,0.45,0.56,0.46,0.19,0.44,2180
195,0.5,0.84375,0.9384615384615385,0.9743589743589743,0.8888888888888888,0.9367088607594937,0.8780487804878049,0.8636363636363636,10.533013288241131,16.639486484479367,19.95703384088339,13.764681044874276,13.906551414195613,16.784411674546043,12.324673615330932,32,65,39,63,79,41,66,9,12,4,4,9,8,12,65,35,53,29,18,55,34,23,53,35,59,70,33,54,3,0,8,8,3,4,0,2,1,0,1,1,1,2,84,84,87,80,83,83,80,4,4,1,8,5,5,8,10,11,12,11,11,11,10,14.600687703638195,20.21304903299231,22.345068842197968,17.262789184362166,17.464064897031133,35.393695559744444,16.733673732688935,4.7588281347336325,13.138481871444998,10.084979077713504,12.782905543121167,13.899454383702968,14.846618002889963,11.0442246635747,0.7019439560826868,1.6650391190778464,1.1385158961638808,2.3382665428798646,9079.006408806192,2545.604328375077,2515.4498856610153,0.27,0.61,0.38,0.54,0.74,0.36,0.57,2181
196,0.5,0.7142857142857143,0.9622641509433962,0.975609756097561,0.8970588235294118,0.8245614035087719,0.8709677419354839,0.8857142857142857,10.213818705604394,16.05665351936672,19.73299448028058,13.913080329464107,13.943252894427026,17.712549177374168,12.637500563744666,14,53,41,68,57,31,70,5,0,4,9,5,5,9,79,35,51,29,36,62,27,9,53,37,59,52,26,61,7,12,8,3,7,7,3,2,0,0,3,2,1,1,85,86,86,82,80,85,79,3,2,2,6,8,3,9,10,12,12,9,10,11,11,21.686400287950985,14.059790137941722,30.587886679211845,17.58462846460834,28.50711954119201,22.98871815060742,17.213726129851388,3.3997009059881362,9.646813685946526,13.957284467303685,12.09151885980907,16.67237502733248,7.613239782088201,12.129823644045269,0.4252269680146128,9.525252036051825,8.006617811042815,11.829664026852697,34693.80201535509,10059.896434874041,26462.454233426135,0.1,0.51,0.39,0.61,0.48,0.28,0.61,2182
197,0.5,0.8888888888888888,0.8717948717948718,0.9090909090909091,0.8888888888888888,0.8709677419354839,0.8571428571428571,0.8690476190476191,10.178278117963469,15.404373880379755,19.552406763580706,13.882743998331712,14.126225436590385,17.222002169851574,12.187091540613237,9,39,33,72,31,28,84,5,5,9,9,5,5,12,84,54,64,25,62,65,16,4,34,24,63,26,23,72,7,7,3,3,7,7,0,2,1,1,2,2,1,1,87,83,85,80,85,84,77,1,5,3,8,3,4,11,10,11,11,10,10,11,11,12.209176482969045,31.972021526842784,33.45542865829421,16.871695126292074,17.152416222236205,33.54999332553714,15.900812727352742,1.4988032690331616,12.459512199496881,11.021898330575313,12.124554330579175,5.422719133634969,10.064961953963895,13.3566826909763,0.24559862911701202,0.5277364808134735,0.549907827982679,0.6258874798659235,538.8259217028972,357.22115599596873,470.95439436798915,0.08,0.34,0.3,0.64,0.28,0.24,0.73,2183
198,0.5,0.9032258064516129,0.9074074074074074,0.9038461538461539,0.855072463768116,0.9041095890410958,0.8571428571428571,0.8641975308641975,10.487538895775703,16.11167155133219,20.92721863428718,13.813987228274728,13.858063180679991,17.355085568602725,12.104994747346176,31,54,52,69,73,35,81,12,12,12,12,12,12,9,69,46,48,31,27,65,16,19,42,40,57,61,23,72,0,0,0,0,0,0,3,3,3,2,2,3,3,2,86,85,83,80,81,85,77,2,3,5,8,7,3,11,9,9,10,10,9,9,10,13.745343673216379,25.157887492953467,36.467514458686175,18.226404369034423,16.685967200539906,33.490328316699106,15.723740667946275,4.261056538697078,13.585259246194877,18.963107518516814,12.576219014633752,12.180756056394134,11.721614910844686,12.841331749070067,1.1896428419277072,1.9341793910134584,1.8068434279412031,3.221242703963071,5497.679299056064,3768.9471160341054,4612.876776299905,0.28,0.49,0.47,0.59,0.66,0.3,0.69,2184
199,0.5,0.7142857142857143,0.9,0.9285714285714286,0.9482758620689655,0.9285714285714286,0.9166666666666666,0.8333333333333334,10.272966288979973,15.528517411381642,18.94671365551765,13.630974301972511,14.128051596379654,17.408199298120962,12.43590287979011,14,40,28,58,56,24,90,9,12,9,9,8,9,12,83,60,69,39,40,73,10,5,28,19,49,48,15,78,3,0,3,3,4,3,0,6,3,3,4,2,3,5,86,85,87,86,84,88,75,2,3,1,2,4,0,13,6,9,9,8,10,9,7,21.614078593033067,20.72666181570465,26.6162254453607,15.673705176557842,15.828079973976985,22.558199349657606,17.75139991124114,3.107267251313019,8.290664726281857,7.537943059773761,9.097400745833157,9.708311737590554,5.432108448120048,15.976259920117023,0.2812388299498707,0.6810624841600657,0.5508458411786705,0.8233788900543004,561.1459901360795,186.40827784012072,450.2707748238463,0.1,0.36,0.26,0.55,0.5,0.22,0.75,2185
200,1.5,0.7391304347826086,0.9375,0.8888888888888888,0.8860759493670886,0.8833333333333333,0.7575757575757576,0.7924528301886793,10.363382139297466,15.288240986048223,19.540429492799365,14.164946995313015,14.099026723673289,17.52263113738994,12.234670780779924,23,32,36,79,60,33,53,9,9,9,12,9,9,9,74,65,61,21,37,64,44,14,23,27,67,51,24,44,3,3,3,0,3,3,3,6,5,3,5,4,4,5,85,86,85,80,86,83,80,3,2,3,8,2,5,8,6,7,9,7,8,8,7,13.791328624361618,17.631749528883063,39.02381276984569,17.29116100077135,19.987472892539465,42.67315574404395,20.611279409004645,3.341077046581467,5.719203638450432,13.974298850549573,13.660017190609365,12.140765540714966,14.208558219214233,11.052619409020929,2.611115047009662,4.019028351875022,4.322329869959503,9.418159214081243,35249.94872865407,8590.321613467997,11919.469468038995,0.18,0.3,0.33,0.7,0.55,0.25,0.42,2186
201,1.5,1.0,0.9555555555555556,0.926829268292683,0.9344262295081968,0.8985507246376812,0.8947368421052632,0.875,10.153823541477376,15.746368738601207,19.938291647380545,13.645450019310653,13.864316479898202,16.994121718143486,12.898508034757429,9,45,41,61,69,19,64,9,9,9,9,12,12,4,88,52,56,36,31,81,28,0,36,32,52,57,7,60,3,3,3,3,0,0,8,6,4,2,4,4,2,1,88,87,86,86,81,87,81,0,1,2,2,7,1,7,6,8,10,8,8,10,11,6.589390040120435,13.262418107917744,33.29457830894471,13.051760185787225,19.054321876693272,28.838505552718736,14.876430883850542,0.7034197231062899,6.063837970236825,14.023551055876917,8.060752907182088,13.147482094918365,5.479316055016563,14.043327414508298,1.1834626339841634,8.16062333388254,6.590966742951423,8.867544117150828,41709.42439983878,2287.010774241993,23663.841891299933,0.09,0.43,0.38,0.57,0.62,0.17,0.57,2187
202,1.5,0.9444444444444444,0.9,1.0,0.8421052631578947,0.9428571428571428,0.84375,0.8352941176470589,10.395260379124492,15.627161438214156,19.68447944715505,13.640610131915325,13.865860849951332,16.937292781372992,12.32913232542057,18,40,41,57,35,32,85,12,12,9,8,9,12,12,82,60,56,39,62,68,15,6,28,32,49,26,20,73,0,0,3,4,3,0,0,8,7,3,5,6,5,7,87,84,88,81,86,86,78,1,4,0,7,2,2,10,4,5,9,7,6,7,5,11.967057458729515,29.223586048438353,20.95581042059003,19.402750354689037,15.008204871418723,32.44639324157444,18.452530389926814,2.1540703425713135,11.689434419375342,9.093930893517623,13.404547608837074,5.505574728132292,10.382845837303828,15.684650831437795,1.1943378450814635,3.907767599914223,7.084340770030394,8.570500490022823,9029.894908346003,9829.267227963079,42338.260668074014,0.17,0.36,0.41,0.48,0.33,0.27,0.71,2188
203,1.5,1.0,0.9545454545454546,0.9428571428571428,0.9555555555555556,0.9056603773584906,1.0,0.8717948717948718,10.281448487178665,15.60836497168931,19.322119420372253,13.220947574976172,13.789565370695628,17.30280322472607,12.146699553676482,12,44,35,45,53,32,78,9,12,12,5,12,9,12,85,56,65,48,47,65,22,3,32,23,40,41,23,66,3,0,0,7,0,3,0,7,4,2,5,7,5,8,88,87,86,86,84,88,78,0,1,2,2,4,0,10,5,8,10,7,5,7,4,7.063337726467403,15.77415564525042,23.38722863117138,10.192684894827396,17.741948280063596,11.756768668944392,13.696188310636195,0.9854480204460444,6.940628483910184,8.185530020909981,6.410749652332433,9.403232588433704,3.9144817276878117,10.683026882296232,0.908266746904701,8.664232263807207,6.642475325847045,6.010996463010088,29325.956901788013,4640.687561205123,17807.238101426978,0.12,0.42,0.33,0.43,0.48,0.32,0.68,2189
204,1.5,0.8571428571428571,0.9444444444444444,0.9069767441860465,0.8636363636363636,0.875,0.8484848484848485,0.8783783783783784,10.296220833796763,16.034419100575693,20.169114859127173,13.340576568583776,14.259053177087685,17.29431731285762,12.239039542103301,14,54,43,44,48,33,74,9,12,12,9,12,9,12,83,46,57,53,52,64,26,5,42,31,35,36,24,62,3,0,0,3,0,3,0,6,4,4,5,4,4,6,86,85,87,83,82,85,79,2,3,1,5,6,3,9,6,8,8,7,8,8,6,16.01771287065353,14.75004218805179,31.77183864551853,19.112270822195924,15.627698781975809,27.89549082580468,14.720810914244522,2.3504577976612313,7.965022781547971,13.661890617572958,8.245484815792675,7.501295415348388,9.17915087130677,10.893400076540939,0.2754332609474659,0.2550308529753238,0.21489438088610768,0.15636741695925593,678.4463320351206,349.163380744867,251.80016682390124,0.12,0.51,0.39,0.39,0.42,0.28,0.65,2190
205,1.5,0.825,0.8947368421052632,0.8857142857142857,0.7804878048780488,0.78125,0.90625,0.8352941176470589,10.571964181274632,17.06016414538462,19.417252356240265,14.258894778466258,13.877588390900073,16.53209689647243,12.919102568497014,40,76,35,82,64,32,85,12,12,9,12,9,9,12,60,24,62,18,33,65,15,28,64,26,70,55,23,73,0,0,3,0,3,3,0,7,2,1,7,5,5,5,82,82,84,72,75,85,75,6,6,4,16,13,3,13,5,10,11,5,7,7,7,15.164587678594003,33.340982133667715,36.217264002042114,27.191262209861645,25.74720208546413,24.04715025149511,20.556950422709274,6.065835071437605,25.339146421587472,13.203516460566766,22.296835012086536,16.639102209194718,7.765260904920422,17.473407859302885,0.2668460689019412,0.28260269295424223,0.16782582411542535,0.23475343803875148,494.8071649200283,194.11084145796485,877.4959762829822,0.33,0.68,0.31,0.64,0.5,0.29,0.71,2191
